seconds,lateral_velocity,u,v
755999,0.3706853,-0.37002704,0.022081472
756299,0.38142195,-0.37996677,0.03328624
756599,0.36395794,-0.36336225,0.020814508
756899,0.35651574,-0.35576904,0.023061875
757199,0.36373985,-0.36337176,0.016359432
757499,0.34125313,-0.341139,0.008823996
757799,0.34176928,-0.34161872,0.010143518
758099,0.31493056,-0.31492108,0.0024448186
758399,0.31695738,-0.31685963,0.007871369
758699,0.3075605,-0.30746117,-0.007815205
758999,0.31626344,-0.3162392,-0.0039164717
759299,0.30012068,-0.29965958,-0.016629752
759599,0.2966522,-0.2963578,-0.01321252
759899,0.3040184,-0.30309764,-0.023643756
760199,0.30148643,-0.30051067,-0.02423622
760499,0.26772016,-0.26639292,-0.026625326
760799,0.29820624,-0.2969992,-0.026803555
761099,0.28005248,-0.2788664,-0.025747363
761399,0.28494453,-0.28368875,-0.026722135
761699,0.27156588,-0.26932094,-0.034846503
761999,0.2562514,-0.2546389,-0.028702118
762299,0.24106537,-0.23866546,-0.033930875
762599,0.25225946,-0.24982528,-0.034959614
762899,0.24675183,-0.24329248,-0.04117326
763199,0.23003668,-0.22736338,-0.034968056
763499,0.22016162,-0.2173695,-0.034951985
763799,0.20761737,-0.20410705,-0.03801696
764099,0.19825952,-0.19471307,-0.037331726
764399,0.19447838,-0.19100498,-0.036591504
764699,0.1777366,-0.17295364,-0.040955357
764999,0.16744828,-0.16187343,-0.042847607
765299,0.15321876,-0.14791651,-0.03995867
765599,0.14171495,-0.13400197,-0.046115015
765899,0.13885938,-0.13066095,-0.04700685
766199,0.11931951,-0.11078615,-0.044312228
766499,0.114344634,-0.10184468,-0.051984195
766799,0.107057184,-0.09191401,-0.0548913
767099,0.084585354,-0.06902438,-0.048890863
767399,0.07983301,-0.062821016,-0.049262866
767699,0.07158237,-0.050964944,-0.050265398
767999,0.07287275,-0.042714987,-0.059041236
768299,0.05727393,-0.02036212,-0.053532112
768599,0.054940537,-0.0015978324,-0.054917295
768899,0.05514975,0.0055766855,-0.05486707
769199,0.062980525,0.028194537,-0.056317095
769499,0.07409737,0.04724055,-0.05708547
769799,0.09150458,0.06922076,-0.059846263
770099,0.110546015,0.09282102,-0.06003899
770399,0.13624369,0.12244011,-0.059755877
770699,0.16180639,0.15095645,-0.058253434
770999,0.18251815,0.17487289,-0.052271884
771299,0.21521501,0.2077731,-0.05610562
771599,0.24865152,0.2427444,-0.05387697
771899,0.2689951,0.26418647,-0.050634682
772199,0.2879891,0.28434762,-0.045652516
772499,0.3029757,0.2995357,-0.045526512
772799,0.3197554,0.31669855,-0.044108246
773099,0.33466765,0.33154806,-0.045588486
773399,0.34682697,0.34361547,-0.047088683
773699,0.35570827,0.35190368,-0.05188622
773999,0.3469626,0.3437026,-0.04745061
774299,0.33938187,0.3369223,-0.04078506
774599,0.345214,0.3431272,-0.037900366
774899,0.33974826,0.33784667,-0.035895675
775199,0.34207547,0.3397538,-0.039786752
775499,0.3549891,0.35337162,-0.033849504
775799,0.36761624,0.36578044,-0.036692783
776099,0.37950754,0.37812525,-0.032361466
776399,0.3762628,0.37533706,-0.026378114
776699,0.3752947,0.37418693,-0.028813932
776999,0.3868819,0.386024,-0.025750333
777299,0.3940625,0.39341906,-0.022510082
777599,0.40491438,0.404612,-0.015645906
777899,0.40456012,0.40367267,-0.026781768
778199,0.40470156,0.4037519,-0.027708607
778499,0.40168384,0.40141568,-0.014675769
778799,0.41217867,0.4121238,-0.0067258654
779099,0.4135412,0.41347647,-0.007317569
779399,0.414885,0.41468677,-0.012824322
779699,0.4003908,0.40027934,-0.009446592
779999,0.4318904,0.43134,-0.021796953
780299,0.42429125,0.42395976,-0.016768921
780599,0.4233926,0.42271867,-0.023879021
780899,0.41669944,0.41645995,-0.014125869
781199,0.40897173,0.4085217,-0.019180208
781499,0.40340668,0.40269443,-0.02396105
781799,0.35986614,0.35851547,-0.031149656
782099,0.37423134,0.37380457,-0.01786663
782399,0.37126717,0.37085742,-0.01743788
782699,0.3861972,0.38526142,-0.026868625
782999,0.3816332,0.3807958,-0.025267353
783299,0.36717463,0.36610243,-0.028039524
783599,0.31459603,0.3144375,-0.009986377
783899,0.35990858,0.35928813,-0.021124408
784199,0.3656007,0.36480013,-0.024181047
784499,0.32562596,0.32521364,-0.016380973
784799,0.3328121,0.33238852,-0.016786132
785099,0.32421097,0.32342383,-0.022578394
785399,0.3372953,0.3362971,-0.025930265
785699,0.3161038,0.3147336,-0.029400282
785999,0.29322147,0.29235223,-0.022561302
786299,0.35898316,0.35313824,-0.064515814
786599,0.26510113,0.26439503,-0.019335682
786899,0.28117928,0.2797879,-0.027937898
787199,0.2702258,0.26927128,-0.022692462
787499,0.26172534,0.26062006,-0.02402768
787799,0.25974917,0.2576473,-0.0329774
788099,0.22856374,0.22778977,-0.018793775
788399,0.22801279,0.227557,-0.014409519
788699,0.20161527,0.20052354,-0.020953
788999,0.21119891,0.20992282,-0.02318161
789299,0.18277635,0.18212599,-0.015405312
789599,0.17149198,0.17072281,-0.01622415
789899,0.17039305,0.17027387,-0.006371878
790199,0.15135911,0.15110795,-0.008715941
790499,0.13768192,0.13753036,-0.0064587155
790799,0.13391703,0.13376269,-0.0064278096
791099,0.09364646,0.093249634,-0.008611898
791399,0.09320785,0.09303989,0.0055930912
791699,0.077138506,0.07665117,0.0086571695
791999,0.039800175,0.035682566,0.017629756
792299,0.037105855,0.036166634,0.00829573
792599,0.02928809,0.023615567,0.017323317
792899,0.01875933,-0.005246216,0.018010821
793199,0.045187,-0.03171459,0.03218773
793499,0.06816915,-0.057642333,0.03639222
793799,0.075191125,-0.064255714,0.039050076
794099,0.096724115,-0.08238827,0.05067277
794399,0.10342467,-0.09252596,0.04621266
794699,0.11958037,-0.1088654,0.04947514
794999,0.14073005,-0.12882213,0.05665514
795299,0.16420433,-0.15198396,0.062160596
795599,0.18360607,-0.1712031,0.06633763
795899,0.20265342,-0.190358,0.069514275
796199,0.22266048,-0.20868693,0.07763667
796499,0.23768796,-0.22439462,0.078374915
796799,0.2479527,-0.23477809,0.079748236
797099,0.25617987,-0.24371032,0.07895192
797399,0.2590638,-0.24836,0.073697835
797699,0.2523689,-0.24264747,0.069370456
797999,0.28232828,-0.27274102,0.072949216
798299,0.29305115,-0.28240478,0.07827209
798599,0.30172744,-0.29068014,0.08089805
798899,0.30542174,-0.29543844,0.07745045
799199,0.31800488,-0.30874708,0.07617302
799499,0.32012516,-0.3129577,0.06736164
799799,0.3321114,-0.32522982,0.06725716
800099,0.33958474,-0.3325441,0.0687912
800399,0.34099358,-0.33532223,0.061932348
800699,0.35573223,-0.35024083,0.062263887
800999,0.35360584,-0.34796005,0.062935665
801299,0.36432636,-0.3584471,0.06518716
801599,0.36332637,-0.3582468,0.060541656
801899,0.35696468,-0.35259277,0.05569672
802199,0.35249105,-0.34944835,0.046214737
802499,0.3646805,-0.36141962,0.048659403
802799,0.36949578,-0.36655983,0.04648677
803099,0.36999473,-0.36724243,0.0450456
803399,0.3542685,-0.35140386,0.04496062
803699,0.35973924,-0.3578235,0.037076727
803999,0.35663038,-0.3541764,0.041765176
804299,0.35013968,-0.34884238,0.030112881
804599,0.34326783,-0.3421488,0.027694115
804899,0.31028703,-0.31022662,0.0061223963
805199,0.32917532,-0.3280546,0.02713973
805499,0.33022478,-0.33000514,0.012042727
805799,0.32991564,-0.32949162,0.016722143
806099,0.3138595,-0.31364936,0.011482825
806399,0.29814214,-0.2980443,0.0076368824
806699,0.29931363,-0.29931048,0.0013778387
806999,0.29295826,-0.29295117,0.0020364886
807299,0.29115483,-0.2911396,0.002976471
807599,0.28915873,-0.28907818,-0.0068251607
807899,0.28915778,-0.2890334,-0.0084784785
808199,0.27813852,-0.2777395,-0.014893196
808499,0.26692927,-0.26587626,-0.02368637
808799,0.26744986,-0.2668659,-0.017663969
809099,0.26218677,-0.2610461,-0.024430096
809399,0.23954722,-0.23808067,-0.026466388
809699,0.24802645,-0.2468931,-0.023683624
809999,0.23854525,-0.23670675,-0.029559325
810299,0.22494625,-0.22265752,-0.032006916
810599,0.21796575,-0.21555172,-0.03235008
810899,0.2076331,-0.20389602,-0.039216194
811199,0.18452816,-0.18070608,-0.03736249
811499,0.17692098,-0.17248568,-0.039366536
811799,0.15305859,-0.14659022,-0.04402547
812099,0.12971711,-0.118615575,-0.05250596
812399,0.12947392,-0.118282996,-0.052655768
812699,0.117902145,-0.106704,-0.0501515
812999,0.09561295,-0.08193271,-0.04928356
813299,0.08449494,-0.06574347,-0.053077213
813599,0.07815486,-0.044153284,-0.06448775
813899,0.06831038,-0.020870883,-0.06504394
814199,0.072802015,0.0104085505,-0.07205411
814499,0.077063255,0.026915805,-0.07221
814799,0.0934094,0.04829181,-0.07995758
815099,0.10705197,0.0639339,-0.08586373
815399,0.12230667,0.079412796,-0.09301897
815699,0.13379782,0.09614609,-0.093047224
815999,0.14736629,0.11875178,-0.087263025
816299,0.15019831,0.12587407,-0.08194663
816599,0.17845497,0.15681966,-0.085169084
816899,0.19794314,0.17922613,-0.08402071
817199,0.22060493,0.19864288,-0.09595593
817499,0.23598668,0.21565002,-0.09583727
817799,0.2559165,0.24046187,-0.08758621
818099,0.27791607,0.2638996,-0.08714557
818399,0.28897265,0.2764916,-0.08400934
818699,0.33598778,0.3259757,-0.0814103
818999,0.33813757,0.3305275,-0.07133422
819299,0.31777215,0.30996412,-0.070009895
819599,0.3337385,0.32841054,-0.059396293
819899,0.3635261,0.35665226,-0.07035916
820199,0.33399656,0.32849738,-0.060358856
820499,0.36227062,0.35548294,-0.069798805
820799,0.34534663,0.340695,-0.05649094
821099,0.34295535,0.33826908,-0.056501362
821399,0.36761808,0.3618557,-0.064834625
821699,0.3462536,0.3411231,-0.059384983
821999,0.359603,0.35349274,-0.06600919
822299,0.3625485,0.35791075,-0.057803907
822599,0.34735024,0.34311217,-0.054094695
822899,0.33702213,0.33285543,-0.052831605
823199,0.38178593,0.37733695,-0.058114603
823499,0.364928,0.3624528,-0.042431302
823799,0.36362147,0.3595465,-0.05428532
824099,0.34325072,0.33893806,-0.05424073
824399,0.3816388,0.37853095,-0.048605338
824699,0.35422945,0.351049,-0.04736172
824999,0.3437124,0.34153387,-0.03863694
825299,0.35153148,0.3491789,-0.040601306
825599,0.3419056,0.3394665,-0.040766653
825899,0.33712032,0.3346333,-0.040873997
826199,0.35273013,0.35094604,-0.03543193
826499,0.35315937,0.3501342,-0.04612559
826799,0.3363024,0.33352804,-0.043108586
827099,0.33089828,0.3281605,-0.04247766
827399,0.31649402,0.31346416,-0.043688476
827699,0.28911397,0.28830144,-0.021660037
827999,0.28725705,0.28542525,-0.03238874
828299,0.2782251,0.27670524,-0.029041497
828599,0.28192097,0.28055957,-0.027672352
828899,0.26162863,0.26015764,-0.02770441
829199,0.23033518,0.22907618,-0.024049858
829499,0.2660957,0.26489827,-0.02521557
829799,0.21697444,0.21597083,-0.020844743
830099,0.240234,0.23914522,-0.02284623
830399,0.2144298,0.21285611,-0.025930872
830699,0.18900487,0.18882419,-0.008262472
830999,0.18193892,0.18152416,-0.012277916
831299,0.18554628,0.18543892,-0.006310947
831599,0.18764956,0.187606,-0.004043385
831899,0.18306507,0.18304263,-0.0028653636
832199,0.16414055,0.16410682,-0.0033264365
832499,0.14243335,0.14243145,0.00073625543
832799,0.124952234,0.124898195,0.0036745444
833099,0.11661315,0.11661044,0.00079467637
833399,0.096326165,0.095773235,0.010306163
833699,0.08275605,0.08205775,0.010727986
833999,0.06339703,0.0613219,0.016087515
834299,0.052547123,0.048612922,0.019949537
834599,0.041944094,0.03479757,0.023418704
834899,0.027604584,0.0024901973,0.027492033
835199,0.030178064,-0.011142084,0.028045846
835499,0.04102181,-0.021938216,0.034662712
835799,0.063705415,-0.04771255,0.04221247
836099,0.07945392,-0.064154774,0.046873134
836399,0.094701536,-0.08202701,0.047328115
836699,0.11523797,-0.10156555,0.05444475
836999,0.13419427,-0.11948654,0.0610825
837299,0.15543619,-0.14175275,0.06376964
837599,0.17057292,-0.15731585,0.0659306
837899,0.1885586,-0.1759922,0.06768373
838199,0.21119419,-0.19848286,0.0721633
838499,0.21894434,-0.20609069,0.073913775
838799,0.20704494,-0.19728364,0.06282331
839099,0.23175053,-0.21794014,0.07880618
839399,0.24202915,-0.22947799,0.07692827
839699,0.2637709,-0.25219202,0.07729337
839999,0.2689083,-0.2580761,0.075553924
840299,0.26778004,-0.258784,0.06882577
840599,0.2705857,-0.26153967,0.06938014
840899,0.2880225,-0.28117016,0.062452283
841199,0.30995184,-0.30268168,0.06673782
841499,0.31186643,-0.30517292,0.064266324
841799,0.33133247,-0.32386097,0.06996623
842099,0.3510281,-0.34373328,0.07119102
842399,0.34768382,-0.34153864,0.0650798
842699,0.35186657,-0.3465744,0.06079686
842999,0.32781512,-0.3238838,0.050616536
843299,0.35026103,-0.3462556,0.05281902
843599,0.3573388,-0.3535451,0.05193146
843899,0.35690883,-0.35450503,0.041353278
844199,0.368858,-0.36641583,0.04237546
844499,0.3681847,-0.3659141,0.040826824
844799,0.3523613,-0.35058096,0.035376243
845099,0.35986522,-0.3580586,0.03601378
845399,0.35402113,-0.3514169,0.042861946
845699,0.34095177,-0.33994526,0.026178883
845999,0.359428,-0.3575177,0.037007734
846299,0.33342475,-0.33257285,0.023819232
846599,0.32186848,-0.3214898,0.015607294
846899,0.32990238,-0.32870814,0.028045148
847199,0.31569305,-0.31536764,0.014329892
847499,0.31810877,-0.31779185,0.014196653
847799,0.30209166,-0.3018845,0.011185703
848099,0.30302343,-0.30300498,0.0033435738
848399,0.2888913,-0.28888032,0.002516588
848699,0.30255723,-0.3025473,-0.0024517276
848999,0.27730906,-0.27714473,-0.009544975
849299,0.26896113,-0.26883733,-0.0081594605
849599,0.25459304,-0.2545157,-0.006274222
849899,0.26080334,-0.26049063,-0.012768
850199,0.2528202,-0.25224075,-0.017107317
850499,0.29474118,-0.29410362,-0.019375844
850799,0.25798804,-0.256996,-0.022602554
851099,0.2590459,-0.25833067,-0.01923663
851399,0.24700174,-0.24578422,-0.024494318
851699,0.25669333,-0.25493607,-0.029984199
851999,0.22988097,-0.2280561,-0.028908025
852299,0.18942404,-0.18776147,-0.025041793
852599,0.22690283,-0.22422987,-0.034725443
852899,0.20272857,-0.2004565,-0.03026657
853199,0.20675921,-0.20419374,-0.03246978
853499,0.19350946,-0.19001955,-0.036585215
853799,0.1762137,-0.1700225,-0.046299156
854099,0.15626593,-0.15148214,-0.03836928
854399,0.1507303,-0.14407212,-0.04430406
854699,0.1453413,-0.13843007,-0.04428552
854999,0.13410422,-0.12720464,-0.042460788
855299,0.124339886,-0.11539136,-0.046316765
855599,0.110799864,-0.09975624,-0.048221387
855899,0.10352433,-0.09024536,-0.05072536
856199,0.09030343,-0.07311805,-0.052994907
856499,0.08094073,-0.058011234,-0.05644553
856799,0.06878905,-0.03642346,-0.05835465
857099,0.0607273,-0.00819199,-0.060172223
857399,0.067251705,0.01821377,-0.064738326
857699,0.08129246,0.048703622,-0.065087795
857999,0.0956828,0.06935468,-0.065917574
858299,0.12277842,0.097979166,-0.073990695
858599,0.13743487,0.11708905,-0.071961775
858899,0.15333298,0.13200952,-0.078003116
859199,0.18774721,0.16591989,-0.08786128
859499,0.21372281,0.19363719,-0.09045483
859799,0.24972837,0.2281538,-0.101538695
860099,0.26250502,0.24406414,-0.09665189
860399,0.27794483,0.26274237,-0.09066301
860699,0.29283762,0.27958366,-0.08710246
860999,0.31926835,0.30779272,-0.08482873
861299,0.32426482,0.31496784,-0.07709049
861599,0.3299986,0.32304627,-0.067381054
861899,0.3359899,0.32871708,-0.06952916
862199,0.32864815,0.32268107,-0.06234193
862499,0.32414684,0.31949553,-0.05471544
862799,0.3425315,0.33967406,-0.044151645
863099,0.33171517,0.32809845,-0.04885032
863399,0.33913937,0.33663496,-0.041138772
863699,0.34721416,0.3440176,-0.047005992
863999,0.35115024,0.34810477,-0.046147123
864299,0.3714609,0.36875263,-0.044774022
864599,0.37871963,0.37554604,-0.04892588
864899,0.37068838,0.3688255,-0.037116695
865199,0.38505015,0.3836898,-0.032338157
865499,0.3654737,0.36426204,-0.02973554
865799,0.36353222,0.36140558,-0.039263852
866099,0.37781885,0.37536615,-0.042980507
866399,0.39355403,0.39178038,-0.037321534
866699,0.3861033,0.38449723,-0.03518059
866999,0.39018217,0.38892844,-0.031253815
867299,0.39263114,0.39153785,-0.029280333
867599,0.38077763,0.37942716,-0.03204083
867899,0.3974388,0.39618948,-0.031488094
868199,0.38446498,0.38385588,-0.021632966
868499,0.39850166,0.39756802,-0.027262561
868799,0.4132241,0.4120853,-0.03065733
869099,0.3819537,0.38139114,-0.020722304
869399,0.39567965,0.3949265,-0.024401922
869699,0.3862175,0.38510653,-0.029272944
869999,0.4073149,0.40552446,-0.03814887
870299,0.3800461,0.37937436,-0.022586754
870599,0.3767694,0.3757299,-0.027968239
870899,0.38421023,0.38337576,-0.02530828
871199,0.38682508,0.38556984,-0.031137597
871499,0.3556621,0.35493693,-0.02270026
871799,0.34235016,0.34093115,-0.031137876
872099,0.34661844,0.345897,-0.022352176
872399,0.3157414,0.31424034,-0.030751383
872699,0.33033717,0.32896376,-0.030091325
872999,0.34334984,0.34197465,-0.030699722
873299,0.34109393,0.33987492,-0.028811738
873599,0.32706535,0.32559815,-0.030945046
873899,0.3120955,0.31073433,-0.029116387
874199,0.302394,0.30181745,-0.018664341
874499,0.3485025,0.34735796,-0.0282209
874799,0.2893372,0.28790155,-0.02878725
875099,0.29446983,0.2926895,-0.032331664
875399,0.25701576,0.2556273,-0.026679447
875699,0.25047138,0.25012657,-0.013138092
875999,0.26388445,0.26309982,-0.02033423
876299,0.23901637,0.23818868,-0.019874204
876599,0.24498907,0.24332266,-0.028525857
876899,0.2182915,0.2170937,-0.02283653
877199,0.21401185,0.21373656,-0.010851292
877499,0.2160354,0.21559037,-0.013859506
877799,0.19870399,0.19764736,-0.020464482
878099,0.18775633,0.18755415,-0.008711084
878399,0.18448919,0.18380798,-0.015839389
878699,0.13593556,0.13590786,-0.0027442782
878999,0.15942809,0.15942328,0.001240053
879299,0.13681209,0.13659264,-0.007745811
879599,0.11434332,0.11401967,-0.008597244
879899,0.1219244,0.121894,0.0027223537
880199,0.09800444,0.095756054,-0.020872168
880499,0.0644865,0.064006835,0.00785071
880799,0.06457497,0.06450061,0.0030981125
881099,0.056565013,0.056049757,-0.007617432
881399,0.042867176,0.042665277,-0.0041556256
881699,0.07641489,0.053738933,-0.05432644
881999,0.023565913,0.01790146,0.015326119
882299,0.022931106,0.000108068896,0.022930851
882599,0.023203542,-0.023009181,0.0029969786
882899,0.04109054,-0.03909621,0.012645904
883199,0.059725683,-0.0498911,0.032833453
883499,0.07508103,-0.06939041,0.028672861
883799,0.09763398,-0.092173554,0.032193635
884099,0.11218826,-0.10611679,0.036406495
884399,0.13102497,-0.12571515,0.036922112
884699,0.14233507,-0.13518636,0.0445412
884999,0.16139886,-0.15537216,0.04369309
885299,0.16887055,-0.16290332,0.04449467
885599,0.1988247,-0.1911601,0.0546725
885899,0.2106325,-0.2033483,0.05491381
886199,0.22249177,-0.2154145,0.0556703
886499,0.23534805,-0.22782755,0.05901964
886799,0.25098476,-0.24298413,0.06286534
887099,0.25179005,-0.2446181,0.059667543
887399,0.26774377,-0.26002452,0.06382762
887699,0.26345775,-0.25789103,0.053872094
887999,0.2880494,-0.28168145,0.06023315
888299,0.295794,-0.2909074,0.05354403
888599,0.32670748,-0.32124782,0.05947796
888899,0.3191858,-0.31445998,0.054721907
889199,0.3193965,-0.31363708,0.060381394
889499,0.33301273,-0.328316,0.05573237
889799,0.33668047,-0.33188498,0.056622565
890099,0.30940574,-0.30560812,0.04832809
890399,0.35089523,-0.34747848,0.04884834
890699,0.3483515,-0.34469676,0.050327968
890999,0.35203907,-0.34867334,0.048563413
891299,0.34291297,-0.34029076,0.04232615
891599,0.33856735,-0.33662722,0.03619334
891899,0.33644152,-0.3338816,0.041424397
892199,0.31498814,-0.3135363,0.030207975
892499,0.34551704,-0.3426499,0.04441916
892799,0.34352157,-0.34175518,0.034791686
893099,0.34166193,-0.34035236,0.029885791
893399,0.3432808,-0.34227958,0.02619935
893699,0.33201137,-0.3310608,0.025105871
893999,0.32997692,-0.32935086,0.020317284
894299,0.32601452,-0.32556537,0.01710692
894599,0.2998325,-0.29976496,0.0063634557
894899,0.32468504,-0.32465184,0.004644117
895199,0.32860896,-0.32860512,0.0015939211
895499,0.3146572,-0.3146045,0.0057591097
895799,0.3059855,-0.3059855,-6.382366e-06
896099,0.31389153,-0.31387207,-0.003495898
896399,0.2878382,-0.28757155,-0.012386889
896699,0.3089921,-0.30889457,-0.007762075
896999,0.29563135,-0.29558593,-0.005181912
897299,0.3019679,-0.30168375,-0.013096287
897599,0.29549834,-0.29524952,-0.012124492
897899,0.29129836,-0.29083014,-0.016509604
898199,0.28040838,-0.27959558,-0.021334905
898499,0.26008302,-0.25884852,-0.025310492
898799,0.23496076,-0.23384643,-0.022856195
899099,0.2397709,-0.23805398,-0.02864242
899399,0.23719923,-0.23518276,-0.030863186
899699,0.23080446,-0.22788574,-0.03658951
899999,0.20586705,-0.20225668,-0.038385917
900299,0.19733453,-0.1944533,-0.033598103
900599,0.17800502,-0.17353575,-0.039637562
900899,0.16616862,-0.16158247,-0.03877001
901199,0.15304865,-0.14437428,-0.050793264
901499,0.1520288,-0.14330798,-0.050750155
901799,0.15425548,-0.14502198,-0.052567884
902099,0.14991401,-0.1378114,-0.059010424
902399,0.13992746,-0.12959808,-0.052763924
902699,0.12641963,-0.11166181,-0.059275355
902999,0.13118625,-0.11374705,-0.06535624
903299,0.12151855,-0.10215226,-0.06581546
903599,0.11255091,-0.092363015,-0.0643178
903899,0.105745874,-0.08252761,-0.06611645
904199,0.095305376,-0.059929084,-0.074105464
904499,0.08007054,-0.03455808,-0.07222902
904799,0.06900299,-0.00865866,-0.06845758
905099,0.07253037,0.01746869,-0.0703953
905399,0.08671508,0.047185328,-0.07275335
905699,0.1037175,0.068156704,-0.078179166
905999,0.11765815,0.09013255,-0.075627804
906299,0.14276509,0.11926224,-0.0784754
906599,0.16070879,0.13563704,-0.08619691
906899,0.17333,0.15180454,-0.08365806
907199,0.18328686,0.16266519,-0.084463626
907499,0.19844402,0.17958538,-0.084434114
907799,0.22368915,0.20556752,-0.08819764
908099,0.23576061,0.21717605,-0.09174764
908399,0.22787076,0.2101754,-0.08804194
908699,0.2360634,0.22430892,-0.073562466
908999,0.23697113,0.22700292,-0.068007275
909299,0.2600603,0.24824265,-0.07750465
909599,0.2679367,0.25916222,-0.06800758
909899,0.29267144,0.28173923,-0.07924372
910199,0.2909265,0.2821353,-0.070978045
910499,0.30187476,0.29395878,-0.06867751
910799,0.29674035,0.28980103,-0.06379821
911099,0.3247272,0.32006976,-0.054800533
911399,0.3245662,0.3197847,-0.055506393
911699,0.337937,0.3339507,-0.051752992
911999,0.3382133,0.33413267,-0.052379217
912299,0.32316002,0.32029182,-0.04295988
912599,0.3264537,0.32457256,-0.034995094
912899,0.3298457,0.32751408,-0.03914999
913199,0.35957375,0.35735512,-0.039882403
913499,0.33086067,0.3290979,-0.034107905
913799,0.32196784,0.31947765,-0.039966565
914099,0.30933106,0.3074958,-0.03364579
914399,0.3541697,0.35085493,-0.048342295
914699,0.3579964,0.3548629,-0.0472626
914999,0.30310512,0.30193606,-0.026595844
915299,0.3084118,0.3070735,-0.028700028
915599,0.31848618,0.3178052,-0.020816047
915899,0.3120286,0.31075305,-0.028184917
916199,0.30774906,0.30626655,-0.030171033
916499,0.3206332,0.31888244,-0.033460703
916799,0.32848412,0.32706332,-0.030518567
917099,0.30666956,0.30589992,-0.021713333
917399,0.2855949,0.28505057,-0.017624373
917699,0.327151,0.32647648,-0.020997353
917999,0.29999486,0.298903,-0.02557184
918299,0.285197,0.2845493,-0.019210389
918599,0.29506123,0.29477456,-0.013003151
918899,0.2973965,0.29649994,-0.023075268
919199,0.28902164,0.28729168,-0.031575285
919499,0.25349548,0.25232613,-0.024320424
919799,0.2715576,0.27061427,-0.022615125
920099,0.26737696,0.2666422,-0.019808453
920399,0.26097137,0.26024103,-0.019510305
920699,0.24902879,0.24773373,-0.025364343
920999,0.2400527,0.23934057,-0.018476715
921299,0.19976446,0.19936568,-0.012616156
921599,0.1939075,0.19384345,-0.0049831057
921899,0.17189726,0.17180736,-0.005558495
922199,0.16871473,0.16815491,-0.013732776
922499,0.17143361,0.17114852,-0.009882675
922799,0.14994144,0.14991198,-0.0029712883
923099,0.16058098,0.16055876,-0.0026709377
923399,0.13496773,0.13496448,0.0009370407
923699,0.13010202,0.12998264,-0.0055724406
923999,0.11871985,0.11869375,0.0024895177
924299,0.10291002,0.10283734,0.0038671196
924599,0.091951765,0.09086422,0.014100436
924899,0.06974751,0.06950571,0.005802698
925199,0.056930847,0.056225896,0.008931398
925499,0.03505527,0.021456977,0.027721293
925799,0.027525388,0.01713922,0.021538202
926099,0.03529184,0.008805837,0.03417559
926399,0.03579774,-0.01311405,0.033309158
926699,0.046687525,-0.025865583,0.03886768
926999,0.059679173,-0.042466648,0.041930746
927299,0.07558737,-0.056312665,0.050421555
927599,0.08842254,-0.076740146,0.043926023
927899,0.101409435,-0.08671427,0.052578595
928199,0.1203126,-0.10786913,0.05328575
928499,0.13789994,-0.12618484,0.05562175
928799,0.15728222,-0.14502136,0.060881045
929099,0.17178199,-0.16075836,0.06054593
929399,0.18773729,-0.17816012,0.059196834
929699,0.2061942,-0.19437939,0.068794645
929999,0.21318956,-0.20285171,0.06558176
930299,0.22517751,-0.21555412,0.06512551
930599,0.24150726,-0.23111443,0.070084736
930899,0.26465145,-0.2548311,0.07142476
931199,0.27517632,-0.26422974,0.07684178
931499,0.27979782,-0.26958674,0.07489879
931799,0.28540814,-0.27600312,0.07266412
932099,0.29953715,-0.28952575,0.0767942
932399,0.29805672,-0.29048726,0.06674552
932699,0.3013855,-0.29438812,0.064566635
932999,0.322274,-0.31607798,0.06289086
933299,0.3035285,-0.29835835,0.055783827
933599,0.32396096,-0.3178855,0.06244605
933899,0.3173702,-0.31210297,0.05758121
934199,0.32482448,-0.32066563,0.051812187
934499,0.33328277,-0.32822186,0.057860266
934799,0.3162625,-0.31228766,0.049984116
935099,0.30418402,-0.30174804,0.038419325
935399,0.3177909,-0.31504402,0.041693054
935699,0.32182032,-0.31957504,0.03794882
935999,0.3194116,-0.3171397,0.03802905
936299,0.3020346,-0.30099386,0.025051752
936599,0.30212224,-0.30064976,0.029792158
936899,0.30878186,-0.30792576,0.022977693
937199,0.29599816,-0.295152,0.022365404
937499,0.28198415,-0.2817794,0.010743863
937799,0.27975845,-0.2795107,0.011771778
938099,0.29518506,-0.2950392,0.009278568
938399,0.2739887,-0.2737295,0.011914849
938699,0.2747334,-0.2746183,0.007951417
938999,0.2695674,-0.2695262,0.0047126217
939299,0.2711829,-0.27117878,0.0014903465
939599,0.23845947,-0.23832345,-0.008053069
939899,0.2614404,-0.26129317,-0.008772882
940199,0.24191679,-0.24179403,-0.0077055222
940499,0.21297455,-0.21233417,-0.01650304
940799,0.27268535,-0.2723525,-0.013469007
941099,0.22824147,-0.22777486,-0.014586957
941399,0.21320514,-0.2105386,-0.03361444
941699,0.19752273,-0.19697915,-0.014643739
941999,0.20040084,-0.1997289,-0.016396936
942299,0.19449608,-0.1926558,-0.026692033
942599,0.19146414,-0.18933529,-0.028472165
942899,0.18107267,-0.178808,-0.02854842
943199,0.1704016,-0.1676215,-0.030655164
943499,0.1606178,-0.15703918,-0.033716124
943799,0.15268534,-0.14844939,-0.035715442
944099,0.14605765,-0.14059931,-0.039555904
944399,0.13694398,-0.13123447,-0.039130177
944699,0.12565063,-0.11812117,-0.04284236
